CLUES,CLAVE DE LA INSTITUCION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,CLAVE DEL MUNICIPIO,MUNICIPIO,CLAVE DE LA LOCALIDAD,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,CLAVE DEL TIPO ESTABLECIMIENTO,NOMBRE TIPO ESTABLECIMIENTO,CLAVE DE TIPOLOGIA,NOMBRE DE TIPOLOGIA,CLAVE DE SUBTIPOLOGIA,NOMBRE DE SUBTIPOLOGIA,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,CLAVE TIPO DE VIALIDAD,TIPO DE VIALIDAD,VIALIDAD,NUMERO EXTERIOR,NUMERO INTERIOR,CLAVE TIPO DE ASENTAMIENTO,TIPO DE ASENTAMIENTO,ASENTAMIENTO,CODIGO POSTAL,OBSERVACIONES DE LA DIRECCION,CLAVE ESTATUS DE OPERACION,ESTATUS DE OPERACION,RFC DEL ESTABLECIMIENTO,TELEFONO 1 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 1 DEL ESTABLECIMIENTO,TELEFONO 2 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 2 DEL ESTABLECIMIENTO,FECHA DE CONSTRUCCION,FECHA DE INICIO DE OPERACION,CLAVE UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA ESPECIFICA,UNIDAD MOVIL MODELO,CLAVE UNIDAD MOVIL PROGRAMA,UNIDAD MOVIL PROGRAMA,CLAVE UNIDAD MOVIL TIPO,UNIDAD MOVIL TIPO,CLAVE UNIDAD MOVIL TIPOLOGIA,UNIDAD MOVIL TIPOLOGIA,CLAVE DE LA INS ADM,NOMBRE DE LA INS ADM,CLAVE NIVEL ATENCION,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE TIPO OBRA,TIPO OBRA,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,LATITUD,LONGITUD,CLAVE ULTIMO MOVIMIENTO,ULTIMO MOVIMIENTO,FECHA ULTIMO MOVIMIENTO,COMENTARIOS DE LA VALIDACION,CLAVE MOTIVO BAJA,MOTIVO BAJA,FECHA EFECTIVA DE BAJA
CSSMP004685,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,17,CINTALAPA DE FIGUEROA,1,CINTALAPA DE FIGUEROA,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,SOM TXBGBARRIO GUADALUPE,FARMACIAS DEL AHORRO,3.0,AVENIDA,AVENIDA PRIMERA CALLE PONIENTE,S/N,,7.0,COLONIA,GUADALUPE,30400.0,A UNA CUADRA DE LA TERMINAL DE AUTOBUSES AEXA,1,EN OPERACION,CFC110121742,,,,,25/02/2023,10/05/2023,,,,,,,,,,,FAH,FARMACIAS DEL AHORRO ,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,2.0,RENTADO,16.6904312,-93.7226428,A,ALTA,01/02/2024,"APROBADA CONFORME A INFORMACIÓN Y DOCUMENTOS ENVIADOS POR EL DIRECTOR MÉDICO DE FARMACIAS DEL AHORRO, ES UN CONSULTORIO ADYACENTE A FARMACIA DE FARMACIAS DEL AHORRO. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN. LA FOTO DEL ESTABLECIMIENTO NO CUMPLE LAS CARACTERÍSTICAS SEÑALADAS EN EL MANUAL DE REGISTRO CLUES. EN GOOGLE MAPS NO SE VE EL CONSULTORIO DEBIDO A QUE LA IMAGEN NO ESTA ACTUALIZADA.",,,
CSSMP004772,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-6449 TAPACHULA 18, CHS",FUNDACION BEST A.C.,4.0,BOULEVARD,AKISHINO,S/N,,16.0,FRACCIONAMIENTO,VALLE VERDE,30796.0,CALLE VALLE VERDE Y CALLE METAPA DE DOMINGUEZ / MARGARITAS,1,EN OPERACION,FBE99021772A,9626283694.0,,,,01/01/2023,09/06/2023,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,14.893663,-92.288665,A,ALTA,02/09/2024,"APROBADA CON OBSERVACIONES CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. EN GOOGLE MAPS NO SE VE EL CONSULTORIO DEBIDO A QUE LA IMAGEN NO ESTA ACTUALIZADA. EL DATO DE ESTRATO GEOGRÁFICO REGISTRADO ES INCORRECTO DEBE SER URBANO. LA FOTO NO CUMPLE LO SEÑALADO EN MANUAL DE REGISTRO (FACHADA FRONTAL COMPLETA DEL ESTABLECIMIENTO MOSTRANDO EL ACCESO PRINCIPAL AL CONSULTORIO, FOTO TOMADA DE DÍA).",,,
CSSMP004784,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,57,MOTOZINTLA,1,MOTOZINTLA DE MENDOZA,10,MOTOZINTLA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-1418 MOTOZINTLA 1, CHIAPAS",FUNDACION BEST A.C.,5.0,CALLE,1RA. ORIENTE,S/N,,7.0,COLONIA,MOTOZINTLA DE MENDOZA CENTRO,30900.0,ENTRE 4TA.SUR Y 6TA.SUR,1,EN OPERACION,FBE99021772A,9626426575.0,,,,01/01/2023,19/04/2023,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,15.3627,-92.24739,A,ALTA,02/09/2024,"APROBADA CON OBSERVACIONES CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. . EL DATO DE ESTRATO GEOGRÁFICO REGISTRADO ES INCORRECTO DEBE SER URBANO. LA GEOREFERENCIA DEBE SER SEÑALANDO EL ACCESO PRINCIPAL AL CONSULTORIOS (REVISAMDO GOOGLE MAPS DEBE SER 15.36267542122676, -92.24734792724107)",,,
CSSMP004796,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,28,CHIAPILLA,1,CHIAPILLA,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-6512 CHIAPILLA, CHS",FUNDACION BEST A.C.,3.0,AVENIDA,BELISARIO DOMINGUEZ,S/N,,25.0,PUEBLO,CHIAPILLA,29390.0,ENTRE ESQ. ALVARO OBREGON Y FRANCISCO I. MADERO,1,EN OPERACION,FBE99021772A,9612387567.0,,,,01/01/2023,07/09/2023,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,16.570038,-92.719884,A,ALTA,02/09/2024,"APROBADA CON OBSERVACIONES CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. EN GOOGLE MAPS NO SE VE EL CONSULTORIO DEBIDO A QUE LA IMAGEN NO ESTA ACTUALIZADA. EL DATO DE ESTRATO GEOGRÁFICO REGISTRADO ES INCORRECTO DEBE SER URBANO. LA FOTO NO CUMPLE LO SEÑALADO EN MANUAL DE REGISTRO (FACHADA FRONTAL COMPLETA DEL ESTABLECIMIENTO MOSTRANDO EL ACCESO PRINCIPAL AL CONSULTORIO).",,,
CSSMP004801,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,105,UNION JUAREZ,1,UNION JUAREZ,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-6672 UNION JUÁREZ, CHS",FUNDACION BEST A.C.,5.0,CALLE,5 DE MAYO,5,5,25.0,PUEBLO,UNION JUAREZ,30880.0,ENTRE ESQ. HIDALGO Y MARIANO ESCOBEDO,1,EN OPERACION,FBE99021772A,9621280926.0,,,,01/01/2023,19/09/2023,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,15.060122,-92.082158,A,ALTA,02/09/2024,"APROBADA CON OBSERVACIONES CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. EL DATO DE ESTRATO GEOGRÁFICO REGISTRADO ES INCORRECTO DEBE SER URBANO. LA FOTO NO CUMPLE LO SEÑALADO EN MANUAL DE REGISTRO (FACHADA FRONTAL COMPLETA DEL ESTABLECIMIENTO MOSTRANDO EL ACCESO PRINCIPAL AL CONSULTORIO Y DEBE SER UNA FOTO DE DÍA). EN GOOGLE MAPS (STREET VIEW) NO SE VE EL CONSULTORIO DEBIDO A QUE LA IMAGEN NO ESTA ACTUALIZADA",,,
CSSMP004813,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,89,TAPACHULA,1,TAPACHULA DE CORDOVA Y ORDOÑEZ,7,TAPACHULA,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,S-2375 TAPACHULA 18,FUNDACION BEST A.C.,3.0,AVENIDA,16A AVENIDA SUR,9,,7.0,COLONIA,SAN CARALAMPIO,30760.0,ENTRE 2A PRIVADA PONIENTE,1,EN OPERACION,FBE99021772A,9626257731.0,,,,01/01/2023,30/10/2023,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,14.909298,-92.269722,A,ALTA,10/09/2024,"APROBADA CON OBSERVACIONES CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. EL DATO DE ESTRATO GEOGRÁFICO REGISTRADO ES INCORRECTO DEBE SER URBANO. EN GOOGLE MAPS (STREET VIEW) NO SE VE EL CONSULTORIO DEBIDO A QUE LA IMAGEN NO ESTA ACTUALIZADA. EL OFICIO DEBE SER DIGITALIZADO EN FORMATO PDF. LA FOTO NO CUMPLE LO SEÑALADO EN MANUAL DE REGISTRO (FACHADA FRONTAL COMPLETA DEL ESTABLECIMIENTO MOSTRANDO EL ACCESO PRINCIPAL AL CONSULTORIO Y DEBE SER UNA FOTO DE DÍA).",,,
CSSMP004854,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,61,OCOZOCOAUTLA DE ESPINOSA,1,OCOZOCOAUTLA DE ESPINOSA,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,S-2409 OCOZOCOAUTLA 4,FUNDACION BEST A.C.,5.0,CALLE,CALLE 2A PONIENTE,619,,3.0,BARRIO,SAN ANTONIO,29140.0,ENTRE ESQUINA 5A AV.SUR Y *,1,EN OPERACION,FBE99021772A,9686885469.0,,,,01/01/2024,03/06/2024,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,16.757374,-93.375199,A,ALTA,17/10/2024,"APROBADA CON OBSERVACIONES CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. REGISTRAN DE FORMA INCORRECTA EL DATO DE ESTRATO DEBE SER URBANO. LA FOTO NO CUMPLE LO SEÑALADO EN MANUAL DE REGISTRO (FACHADA FRONTAL COMPLETA DEL ESTABLECIMIENTO MOSTRANDO EL ACCESO PRINCIPAL AL CONSULTORIO). LA GEOREFERENCIA MAS EXACTA ES 16.75728911887059, -93.37518697028088",,,
CSSMP004883,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,65,PALENQUE,1,PALENQUE,6,PALENQUE,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,S-2441 PALENQUE 7 A TV,FUNDACION BEST A.C.,19.0,PROLONGACIÓN,AV. DR. MANUEL VELASCO SUAREZ,104,,7.0,COLONIA,LOS PINOS A.C.,29960.0,* ESQ. LOS NARANJOS Y *,1,EN OPERACION,FBE99021772A,5554224624.0,,,,01/01/2024,18/08/2024,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,17.513165,-91.997725,A,ALTA,03/12/2024,"APROBADA CON OBSERVACIONES CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. SE RECUERDA QUE EL OFICIO DEBE SER ADJUNTADO EN FORMATO PDF (LO ENVIARON EN FORMATO WORD QUE ES INCORRECTO). EN GOOGLE MAPS NO SE VE EL CONSULTORIO DEBIDO A QUE LA IMAGEN NO ESTA ACTUALIZADA. LA FOTO NO CUMPLE LO SEÑALADO EN MANUAL DE REGISTRO (FACHADA FRONTAL COMPLETA DEL ESTABLECIMIENTO MOSTRANDO EL ACCESO PRINCIPAL AL CONSULTORIO).",,,
CSSMP004895,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,S-2442 SAN CRISTOBAL DE LAS CASAS 8,FUNDACION BEST A.C.,7.0,CALZADA,DE LA QUINTA,45,,3.0,BARRIO,LA GARITA,29230.0,PERIFERICO ORIENTE SUR Y EL ROBLE,1,EN OPERACION,FBE99021772A,5554244624.0,,,,01/01/2024,28/09/2024,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,16.739457,-92.613981,A,ALTA,09/12/2024,"APROBADA CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. EN GOOGLE MAPS NO SE VE EL CONSULTORIO DEBIDO A QUE LA IMAGEN NO ESTA ACTUALIZADA (SE UBICA EN PLANTA BAJA DEL EDIFICIO COLOR AMARILLO)",,,
CSSMP004900,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,94,TEOPISCA,1,TEOPISCA,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"FC-2433 TEOPISCA 2, CHS",FUNDACION BEST A.C.,3.0,AVENIDA,CENTRAL NORTE,5,,3.0,BARRIO,TEOPISCA CENTRO,29410.0,ESQUINA PRIMERA NORTE ORIENTE Y SEGUNTA NORTE ORIENTE,1,EN OPERACION,FBE99021772A,9926760250.0,,,,01/01/2024,10/10/2024,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,16.542628,-92.473266,A,ALTA,10/12/2024,"APROBADA CON OBSERVACIONES CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. SE RECUERDA QUE EL OFICIO DEBE SER ADJUNTADO EN FORMATO PDF (LO ENVIARON EN FORMATO WORD QUE ES INCORRECTO). EN GOOGLE MAPS NO SE VE EL CONSULTORIO DEBIDO A QUE LA IMAGEN NO ESTA ACTUALIZADA (SE ENCUENTRA FRENTE A BANCO AZTECA), LA FOTO NO CUMPLE LAS CARACTERÍSTICAS SEÑALADAS DENTRO DEL LINEAMIENTO Y EL MANUAL DE REGISTRO CLUES.",,,
CSSMP004912,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-7279 SAN CRISTOBAL DE LAS CASAS 12, CHS",FUNDACION BEST A.C.,17.0,PERIFÉRICO,SUR,S/N,,3.0,BARRIO,MARIA AUXILIADORA,29290.0,DON BOSCO Y ASERRADERO,1,EN OPERACION,FBE99021772A,9671102510.0,,,,01/01/2024,15/11/2024,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,16.704447,-92.618659,A,ALTA,08/01/2025,"APROBADA CON OBSERVACIONES CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. SE RECUERDA QUE EL OFICIO DEBE SER ADJUNTADO EN FORMATO PDF (LO ENVIARON EN FORMATO WORD QUE ES INCORRECTO). EN GOOGLE MAPS NO SE VE EL CONSULTORIO DEBIDO A QUE LA IMAGEN NO ESTA ACTUALIZADA.",,,
CSSMP004941,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,"F-7280 SAN CRISTOBAL DE LAS CASAS 13, CHS",FUNDACION BEST A.C.,7.0,CALZADA,TLAXCALA,78,,3.0,BARRIO,TLAXCALA,29210.0,ESQ. RIVERA Y VENECIA,1,EN OPERACION,FBE99021772A,9676782392.0,,,,01/01/2024,07/12/2024,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,16.750309,-92.643486,A,ALTA,29/01/2025,"APROBADA CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. EN GOOGLE MAPS NO SE VE EL CONSULTORIO DEBIDO A QUE LA IMAGEN NO ESTA ACTUALIZADA",,,
CSSMP004953,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,101,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,S-2364 TUXTLA GUTIERREZ 29,FUNDACION BEST A.C.,5.0,CALLE,CENTRAL SUR,168,,3.0,BARRIO,EL CALVARIO,29066.0,ENTRE AV. PRIMERA SUR PONIENTE Y AV. CENTRAL PONIENTE,1,EN OPERACION,FBE99021772A,9616146199.0,,,,01/01/2023,04/10/2023,,,,,,,,,,,FB,FUNDACION BEST A. C.,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,3.0,DE COMODATO,16.7530388,-93.1163608,A,ALTA,30/01/2025,"APROBADA CON OBSERVACIONES CONFORME A SOLICITUD REALIZADA POR EL APODERADO LEGAL DE FUNDACIÓN BEST AC. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. SE RECUERDA QUE EL OFICIO DEBE SER ADJUNTADO EN FORMATO PDF (LO ENVIARON EN FORMATO WORD QUE ES INCORRECTO).",,,
CSSMP005011,SMP,SERVICIOS MEDICOS PRIVADOS,7,CHIAPAS,69,PIJIJIAPAN,1,PIJIJIAPAN,8,TONALÁ,1,DE CONSULTA EXTERNA,CAFS,CONSULTORIO ADYACENTE A FARMACIA,99,NO ESPECIFICADO,TPJJ F A MERCADO PIJIJIAPAN,FARMACIAS DEL AHORRO,3.0,AVENIDA,CENTRAL Y LA TERCERA AVENIDA SUR,SN,MODULO 1,7.0,COLONIA,CENTRO,30540.0,ENTRE 1A AVENIDA NORTE ORIENTE Y 2A AVENIDA NORTE ORIENTE,1,EN OPERACION,CFC110121742,5553224320.0,106.0,,,12/03/2024,10/12/2024,,,,,,,,,,,FAH,FARMACIAS DEL AHORRO ,1,PRIMER NIVEL,2,URBANO,6.0,SIN MODIFICACION,1.0,PROPIO,15.6866559,-93.208389,A,ALTA,12/06/2025,"APROBADA CONFORME A INFORMACIÓN Y DOCUMENTOS ENVIADOS POR EL DIRECTOR MÉDICO DE FARMACIAS DEL AHORRO, ES UN CONSULTORIO ADYACENTE A FARMACIA DE FARMACIAS DEL AHORRO. EN BREVE SE INICIARA LA SOLICITUD DE INFORMACIÓN DE UNIDADES PRIVADAS RELACIONADA A RECURSOS, POR LO QUE SE PIDE QUE UNA VEZ QUE LES NOTIFIQUEN SU CLUES AVISEN A LA UNIDAD PRIVADA QUE SE LES REQUERIRÁ INFORMACIÓN AL RESPECTO CONFORME A LO SEÑALADO EN LA NORMA OFICIAL MEXICANA NOM-035-SSA3-2012, EN MATERIA DE INFORMACIÓN EN SALUD. LA FOTO NO CUMPLE LO SEÑALADO EN LINEAMIENTO Y MANUAL DE REGISTRO CLUES (FACHADA FRONTAL COMPLETA MOSTRANDO ACCESO PRINCIPAL AL CONSULTORIO Y PERMITIENDO VISUALIZAR LA FARMACIA), EN AVISO DE FUNCIONAMIENTO EL NOMBRE DEL CONSULTORIO ES SOM MERCADO PIJIJIAPAN DIFERENTE AL REGISTRADO EN SOLICITUD. ES NECESARIO REVISAR Y ASEGURAR REGISTRO COMPLETO Y CORRECTO DE DATOS Y DOCUMENTOS. EN GOOGLE MAPS NO SE VISUALIZA EL CONSULTORIO DEBIDO A QUE LA IMAGEN NO ESTA ACTUALIZADA",,,
