CLUES,CLAVE DE LA INSTITUCION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,CLAVE DEL MUNICIPIO,MUNICIPIO,CLAVE DE LA LOCALIDAD,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,CLAVE DEL TIPO ESTABLECIMIENTO,NOMBRE TIPO ESTABLECIMIENTO,CLAVE DE TIPOLOGIA,NOMBRE DE TIPOLOGIA,CLAVE DE SUBTIPOLOGIA,NOMBRE DE SUBTIPOLOGIA,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,CLAVE TIPO DE VIALIDAD,TIPO DE VIALIDAD,VIALIDAD,NUMERO EXTERIOR,NUMERO INTERIOR,CLAVE TIPO DE ASENTAMIENTO,TIPO DE ASENTAMIENTO,ASENTAMIENTO,CODIGO POSTAL,OBSERVACIONES DE LA DIRECCION,CLAVE ESTATUS DE OPERACION,ESTATUS DE OPERACION,RFC DEL ESTABLECIMIENTO,TELEFONO 1 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 1 DEL ESTABLECIMIENTO,TELEFONO 2 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 2 DEL ESTABLECIMIENTO,FECHA DE CONSTRUCCION,FECHA DE INICIO DE OPERACION,CLAVE UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA ESPECIFICA,UNIDAD MOVIL MODELO,CLAVE UNIDAD MOVIL PROGRAMA,UNIDAD MOVIL PROGRAMA,CLAVE UNIDAD MOVIL TIPO,UNIDAD MOVIL TIPO,CLAVE UNIDAD MOVIL TIPOLOGIA,UNIDAD MOVIL TIPOLOGIA,CLAVE DE LA INS ADM,NOMBRE DE LA INS ADM,CLAVE NIVEL ATENCION,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE TIPO OBRA,TIPO OBRA,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,LATITUD,LONGITUD,CLAVE ULTIMO MOVIMIENTO,ULTIMO MOVIMIENTO,FECHA ULTIMO MOVIMIENTO,COMENTARIOS DE LA VALIDACION,CLAVE MOTIVO BAJA,MOTIVO BAJA,FECHA EFECTIVA DE BAJA
MSIMB002136,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,28,XOCHITEPEC,1,XOCHITEPEC,1,CUERNAVACA,1,DE CONSULTA EXTERNA,UNE,UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES),UNE99,UNEMES OTRAS,CENTRO DE ATENCIÓN INTEGRAL PARA LA SALUD DEL ADOLESCENTE (CAISA),CAISA,3.0,AVENIDA,ALTA TENSIÓN,SIN NUMERO  ,,16.0,FRACCIONAMIENTO,VILLAS DE XOCHITEPEC,62790.0,AL LADO DEL FRACCIONAMIENTO VILLAS DE XOCHITEPEC,1,EN OPERACION,SSM961127H58,7773651616,,7773128877.0,,14/12/2009,17/03/2014,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.775571,-99.221159,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",4.0,POR TRASLADO A OTRO ESTABLECIMIENTO,30/06/2017
MSIMB002141,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,29,YAUTEPEC,12,OACALCO,3,CUAUTLA,1,DE CONSULTA EXTERNA,D,URBANO DE 01 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD OACALCO,CENTRO DE SALUD OACALCO,5.0,CALLE,FELIPE NERI,17  ,,25.0,PUEBLO,OACALCO,62737.0,CRUZANDO LA CALLE SE UBICA LA AYUDANTIA Y EL KIOSCO.,1,EN OPERACION,SSM961127H58,7353579016,,7353520061.0,,01/11/2009,01/11/2010,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.9213651,-99.0298926,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002153,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,17,PUENTE DE IXTLA,7,TILZAPOTLA,2,JOJUTLA,1,DE CONSULTA EXTERNA,F,URBANO DE 03 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD TILZAPOTLA,CENTRO DE SALUD TILZAPOTLA,5.0,CALLE,FRANCISCO I. MADERO,SIN NUMERO  ,,25.0,PUEBLO,TILZAPOTLA,62690.0,PASANDO LA TIENDA NETO,1,EN OPERACION,SSM961127H58,7343473081,,7343420097.0,,12/01/2009,01/11/2010,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.4888,-99.2728,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002165,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,24,TLALTIZAPAN DE ZAPATA,16,SAN RAFAEL ZARAGOZA,2,JOJUTLA,1,DE CONSULTA EXTERNA,A,RURAL DE 01 NÚCLEO BÁSICO,99,NO ESPECIFICADO,CENTRO DE SALUD SAN RAFAEL ZARAGOZA,CENTRO DE SALUD SAN RAFAEL ZARAGOZA,5.0,CALLE,GENERAL JOSÉ HERNÁNDEZ,SIN NUMERO  ,,25.0,PUEBLO,SAN RAFAEL ZARAGOZA,62775.0,FRENTE A LA AYUDANTÍA MUNICIPAL,1,EN OPERACION,SSM961127H58,7351700492,,7343420097.0,,14/04/2008,01/11/2010,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,4.0,REHABILITACION,1.0,PROPIO,18.642,-99.0042,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002170,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,8,EMILIANO ZAPATA,1,EMILIANO ZAPATA,1,CUERNAVACA,1,DE CONSULTA EXTERNA,I,URBANO DE 06 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD EMILIANO ZAPATA,CENTRO DE SALUD EMILIANO ZAPATA,5.0,CALLE,5 DE MAYO,SIN NUMERO  ,,7.0,COLONIA,EMILIANO ZAPATA CENTRO,62760.0,FRENTE A LOS CAMPOS DEPORTIVOS,1,EN OPERACION,SSM961127H58,7771710584,,7773128877.0,,31/01/2009,07/12/2010,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.83645,-99.18506,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002182,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,34,COATETELCO,1,COATETELCO CENTRO,1,CUERNAVACA,1,DE CONSULTA EXTERNA,G,URBANO DE 04 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD COATETELCO,CENTRO DE SALUD COATETELCO,5.0,CALLE,EMILIANO ZAPATA,SIN NUMERO  ,,25.0,PUEBLO,COATETELCO CENTRO,62606.0,AL LADO DEL JARDÍN DE NIÑOS ELISA OSORIO DE SALDIVAR,1,EN OPERACION,SSM961127H58,7373733177,,7773128877.0,,30/09/2009,01/11/2010,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.733357,-99.33053,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002194,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,2,ATLATLAHUCAN,1,ATLATLAHUCAN,3,CUAUTLA,1,DE CONSULTA EXTERNA,H,URBANO DE 05 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD ATLATLAHUCAN,CENTRO DE SALUD ATLATLAHUCAN,3.0,AVENIDA,KILÓMETRO 88,SIN NUMERO  ,,25.0,PUEBLO,ATLATLAHUCAN,62840.0,A UN COSTADO DE LA UNIDAD HAY UNA BARRANCA Y UN PUENTE.,1,EN OPERACION,SSM961127H58,7353515499,,7353520061.0,,01/03/2009,01/03/2011,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.930449,-98.888973,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002206,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,1,CUERNAVACA,1,DE CONSULTA EXTERNA,UNE,UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES),UNE12,"UNEMES SYGUE (SALUD Y GENERO, UNIDAD ESPECIALIZADA)",CENTRO SYGUE CUERNAVACA,CENTRO SYGUE CUERNAVACA,3.0,AVENIDA,EMILIANO ZAPATA,400  ,,7.0,COLONIA,TLALTENANGO,62170.0,AL LADO DE LA IGLESIA DE TLALTENANGO. ESTA DIRECCIÓN ESTA CORRECTA YA QUE TODA LA VIALIDAD ES AVENIDA EMILIANO ZAPATA.,1,EN OPERACION,SSM961127H58,7773177148,,7773128877.0,,30/05/2009,01/08/2010,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.94603,-99.24328,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002211,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,31,ZACATEPEC,1,ZACATEPEC DE HIDALGO,2,JOJUTLA,1,DE CONSULTA EXTERNA,UNE,UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES),UNE12,"UNEMES SYGUE (SALUD Y GENERO, UNIDAD ESPECIALIZADA)",CENTRO SYGUE ZACATEPEC,CENTRO SYGUE ZACATEPEC,6.0,CALLEJÓN,CUAUTOTOLAPAN,3  ,,7.0,COLONIA,LÁZARO CÁRDENAS,62780.0,"EN DOMICILIO CONOCIDO, CERCA DE CENTRO DE SALUD ZACATEPEC",1,EN OPERACION,SSM961127H58,7343478047,,7343420097.0,,01/01/2007,01/11/2007,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.65,-99.1938,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002223,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,6,CUAUTLA,1,CUAUTLA,3,CUAUTLA,1,DE CONSULTA EXTERNA,UNE,UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES),UNE12,"UNEMES SYGUE (SALUD Y GENERO, UNIDAD ESPECIALIZADA)",CENTRO SYGUE TETELCINGO,CENTRO SYGUE TETELCINGO,24.0,CARRETERA,"FEDERAL MÉXICO- CUAUTLA, ESQUINA RÍO FRÍO ",1  ,LETRA B,25.0,PUEBLO,TETELCINGO,62757.0,"EN EL MISMO TERRENO ESTA EL CENTRO DE SALUD TETELCINGO, CONSULTA DE CALLES EN LA HERRAMIENTA PÁGINA GOOGLE MAPS Y GOOGLE EARTH",1,EN OPERACION,SSM961127H58,7353016491,,7353520061.0,,01/02/2007,01/02/2008,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.8709508,-98.9264095,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002235,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,8,EMILIANO ZAPATA,1,EMILIANO ZAPATA,1,CUERNAVACA,2,DE HOSPITALIZACIÓN,O,HOSPITAL ESPECIALIZADO,99,NO ESPECIFICADO,HOSPITAL DEL NIÑO MORELENSE,HOSPITAL DEL NIÑO MORELENSE,3.0,AVENIDA,DE LA SALUD,1  ,,7.0,COLONIA,BENITO JUÁREZ,62765.0,A 600 METROS DEL HOSPITAL DE ALTA ESPECIALIDAD DEL ISSSTE CENTENARIO DE LA REVOLUCIÓN,1,EN OPERACION,HNM990721KC1,7773621170,,7773621170.0,,30/01/2010,30/04/2013,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,3,TERCER NIVEL,2,URBANO,2.0,SUSTITUCION DE OBRA,1.0,PROPIO,18.8436,-99.2022,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002240,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,12,JOJUTLA,12,TEQUESQUITENGO,2,JOJUTLA,1,DE CONSULTA EXTERNA,F,URBANO DE 03 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD TEQUESQUITENGO,CENTRO DE SALUD TEQUESQUITENGO,5.0,CALLE,RENATO ORNELAS,SIN NUMERO  ,,25.0,PUEBLO,TEQUESQUITENGO,62915.0,A UN COSTADO DEL ZÓCALO,1,EN OPERACION,SSM961127H58,7343470642,,7343420097.0,,03/08/2009,28/09/2011,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.6116,-99.2602,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002252,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,18,TEMIXCO,1,TEMIXCO,1,CUERNAVACA,1,DE CONSULTA EXTERNA,UNE,UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES),UNE99,UNEMES OTRAS,SINDIS (SERVICIOS INTEGRALES PARA LA PREVENCIÓN Y ATENCIÓN DE LA DISCAPACIDAD,SINDIS (SERVICIOS INTEGRALES PARA LA PREVENCIÓN Y ATENCIÓN DE LA DISCAPACIDAD,5.0,CALLE,INDEPENDENCIA,120 B  ,,7.0,COLONIA,RUBÉN JARAMILLO ,62587.0,AL LADO DEL HOSPITAL GENERAL DE TEMIXCO,1,EN OPERACION,SSM961127H58,7773250296,,7773128877.0,,01/01/2011,23/05/2012,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.83748,-99.23896,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002264,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,23,TLALNEPANTLA,2,FELIPE NERI (CUATEPEC),3,CUAUTLA,1,DE CONSULTA EXTERNA,A,RURAL DE 01 NÚCLEO BÁSICO,99,NO ESPECIFICADO,CENTRO DE SALUD FELIPE NERI,CENTRO DE SALUD FELIPE NERI,5.0,CALLE,5 DE MAYO ,SIN NUMERO  ,,25.0,PUEBLO,FELIPE NERI (CUATEPEC),62536.0,A UN COSTADO DE LA UNIDAD SE ENCUENTRA LA ESCUELA TELESECUNDARIA JOSE MA MORELOS Y P. SE CONSULTA DE CALLES EN LA HERRAMIENTA PÁGINA GOOGLE MAPS Y GOOGLE EARTH,1,EN OPERACION,SSM961127H58,7353568318,,7353520061.0,,15/11/2011,01/10/2012,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,4.0,REHABILITACION,1.0,PROPIO,19.0382715,-98.9415921,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002276,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,1,CUERNAVACA,1,DE CONSULTA EXTERNA,F,URBANO DE 03 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD CHIPITLAN,CENTRO DE SALUD CHIPITLAN,5.0,CALLE,IGNACIO MAYA,SIN NUMERO  ,,7.0,COLONIA,CHIPITLÁN,62070.0,AL LADO DE LA AYUDANTIA,1,EN OPERACION,SSM961127H58,7773610015,,7773128877.0,,01/03/2012,23/08/2012,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.89708,-99.22907,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002281,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,11,JIUTEPEC,1,JIUTEPEC,1,CUERNAVACA,1,DE CONSULTA EXTERNA,K,URBANO DE 08 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD TEJALPA,CENTRO DE SALUD TEJALPA,5.0,CALLE,REAL DE YAUTEPEC,SIN NUMERO  ,,7.0,COLONIA,EL PARAÍSO,62573.0,AL LADO DEL LABORATORIO ESTATAL DE SALUD PUBLICA,1,EN OPERACION,SSM961127H58,7773201869,,7773128877.0,,08/06/2012,23/08/2012,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.89935,-99.16439,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002293,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,23,TLALNEPANTLA,1,TLALNEPANTLA,3,CUAUTLA,1,DE CONSULTA EXTERNA,E,URBANO DE 02 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD TLALNEPANTLA,CENTRO DE SALUD TLALNEPANTLA,5.0,CALLE,GUILLERMO PRIETO ORIENTE,SIN NUMERO  ,,7.0,COLONIA,CENTRO TLALNEPANTLA,62530.0,FRENTE A LA UNIDAD HAY UNA CASA DE LADRILLO QUE NO ESTA REPILLADA.,1,EN OPERACION,SSM961127H58,7353568276,,7353520061.0,,01/09/2012,01/09/2013,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,19.0053281,-98.9958571,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002305,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,31,ZACATEPEC,1,ZACATEPEC DE HIDALGO,2,JOJUTLA,1,DE CONSULTA EXTERNA,UNE,UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES),UNE01,UNEMES DE SALUD MENTAL,CENTRO INTEGRAL DE SALUD MENTAL CISAME ZACATEPEC. DADA DE ALTA ENERO 2015,CENTRO INTEGRAL DE SALUD MENTAL CISAME ZACATEPEC. DADA DE ALTA ENERO 2015,5.0,CALLE,INTERIOR HOSPITAL VIEJO,SIN NUMERO  ,,7.0,COLONIA,LÁZARO CÁRDENAS,62780.0,A UN COSTADO DEL CENTRO DE SALUD ZACATEPEC,1,EN OPERACION,SSM961127H58,7343431325,,7343420097.0,,16/11/2013,17/03/2014,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.6501,-99.1942,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002310,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,29,YAUTEPEC,7,IGNACIO BASTIDA (SANTA CATARINA TLAYCA),3,CUAUTLA,1,DE CONSULTA EXTERNA,A,RURAL DE 01 NÚCLEO BÁSICO,99,NO ESPECIFICADO,CENTRO DE SALUD IGNACIO BASTIDA,CENTRO DE SALUD IGNACIO BASTIDA,5.0,CALLE,"BENITO JUÁREZ, ESQUINA INDEPENDENCIA",1  ,,25.0,PUEBLO,IGNACIO BASTIDA (SANTA CATARINA TLAYCA),62737.0,A UN COSTADO DE LA UNIDAD ESTA UBICADO EL JARDIN DE NIÑOS FEDERICO FROEBEL.,1,EN OPERACION,SSM961127H58,7351702676,,7353520061.0,,10/03/2014,09/06/2015,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,4.0,REHABILITACION,1.0,PROPIO,18.94,-99.0139,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002322,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,6,CUAUTLA,32,PEÑA FLORES (PALO VERDE),3,CUAUTLA,1,DE CONSULTA EXTERNA,H,URBANO DE 05 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD PEÑA FLORES,CENTRO DE SALUD PEÑA FLORES,5.0,CALLE,ADOLFO RUIZ CORTINES,SIN NUMERO  ,,7.0,COLONIA,PEÑA FLORES (PALO VERDE),62756.0,A ESPALDAS DE LA UNIDAD ESTA UN PARQUE Y CANCHA TECHADA.,1,EN OPERACION,SSM961127H58,7351707177,,7353520061.0,,13/05/2016,21/02/2017,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.870545,-98.970017,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002334,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,8,EMILIANO ZAPATA,1,EMILIANO ZAPATA,1,CUERNAVACA,1,DE CONSULTA EXTERNA,UNE,UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES),UNE01,UNEMES DE SALUD MENTAL,CENTRO INTEGRAL DE SALUD MENTAL EMILIANO ZAPATA,CISAME EMILIANO ZAPATA,3.0,AVENIDA,TEMIXCO,SIN NUMERO  ,,7.0,COLONIA,EMILIANO ZAPATA CENTRO,62760.0,A UN COSTADO DE LA SECUNDARIA 10 DE ABRIL,1,EN OPERACION,SSM961127H58,7773651702,,7773128877.0,,22/03/2016,13/02/2017,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,4.0,REHABILITACION,1.0,PROPIO,18.83877,-99.18676,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002346,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,7,CUERNAVACA,1,CUERNAVACA,1,CUERNAVACA,1,DE CONSULTA EXTERNA,UNE,UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES),UNE06,UNEMES DE HEMODIÁLISIS,UNEME DE HEMODIALISIS CUERNAVACA,UNEME DE HEMODIALISIS CUERNAVACA,5.0,CALLE,GUSTAVO GOMEZ AZCARATE,205  ,,7.0,COLONIA,LOMAS DE LA SELVA,62227.0,FRENTA AL HOSPITA DR. JOSÉ G. PARRES,1,EN OPERACION,SSM961127H58,7773113802,,7773128877.0,,01/05/1994,16/01/2017,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,5.0,OTRA,1.0,PROPIO,18.936561,-99.2320292,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
MSIMB002351,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,17,MORELOS,3,AXOCHIAPAN,1,AXOCHIAPAN,3,CUAUTLA,2,DE HOSPITALIZACIÓN,M,HOSPITAL GENERAL,99,NO ESPECIFICADO,HOSPITAL GENERAL DE AXOCHIAPAN,HOSPITAL GENERAL DE AXOCHIAPAN,25.0,LIBRAMIENTO,SAN PABLO,SIN NUMERO  ,,43.0,CARRETERA,AXOCHIAPAN-IZUCAR DE MATAMOROS,62950.0,,1,EN OPERACION,SSM961127H58,7693510100,,7693510100.0,,31/07/2017,25/06/2018,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,1.0,OBRA NUEVA,1.0,PROPIO,18.4884468,-98.7625018,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
